timestamp,total_volume,elevated_volume,threshold_used
2024-12-26 05:00:00+00:00,186.0,False,2.5
2025-01-09 05:00:00+00:00,212.0,False,2.5
2025-01-23 05:00:00+00:00,4178.0,True,2.5
2025-02-06 05:00:00+00:00,744.0,False,2.5
2025-02-20 05:00:00+00:00,19048.0,True,2.5
2025-03-06 05:00:00+00:00,1304.0,False,2.5
2025-03-20 04:00:00+00:00,8814.0,False,2.5
