timestamp,total_volume,elevated_volume,threshold_used
2024-03-18 04:00:00+00:00,1656.0,False,2.5
2024-04-01 04:00:00+00:00,2188.0,False,2.5
2024-04-15 04:00:00+00:00,2388.0,False,2.5
2024-04-29 04:00:00+00:00,3322.0,False,2.5
2024-05-13 04:00:00+00:00,4278.0,False,2.5
2024-05-27 04:00:00+00:00,2762.0,False,2.5
2024-06-10 04:00:00+00:00,22372.0,True,2.5
